AlexaWeatherBham1min0On16-7-2018Burst0Flow0,21,-0.4931822255835048,0.3584192418099342,1.0116718291820854,-2.0682329468278144,0.5940667515329294,0.6198939101002967
AlexaWeatherBham1min0On16-7-2018Burst1Flow0,21,-0.2030650753423536,-0.06307541689141058,-0.1374009373805252,0.35231288177096687,-0.612283715606256,-0.03184573383029727
AlexaWeatherBham1min0On16-7-2018Burst2Flow0,21,-0.5903765564993837,0.49389702188719703,1.375176299682557,-2.8518879738143683,1.0780493517396885,0.6775323417287984
AlexaWeatherBham1min0On16-7-2018Burst3Flow0,21,-0.5497760059719825,-0.1303225320822076,0.585948339560493,-0.8643726371947626,0.7194619195516608,-0.5819916991816607
AlexaWeatherBham1min0On16-7-2018Burst4Flow0,21,1.7653295944067193,4.0104330611712085,0.9505127184264367,0.4463973256878695,-2.5791617439042476,-2.206262085287838
AlexaWeatherBham1min0On16-7-2018Burst5Flow0,21,-0.4529822014099805,-0.19201732101389185,0.19631579820310746,-0.12720431791915446,0.2337262070542621,-0.9563961376921252
AlexaWeatherBham1min0On16-7-2018Burst6Flow0,21,3.821556025355244,1.600619495864752,-4.767915636282177,-0.37415905430439544,4.540377668476266,-3.9855011262623985
AlexaWeatherBham1min0On16-7-2018Burst6Flow1,21,0.5290251645710891,0.11357438683019039,-1.187696132019533,0.4023837749793797,0.4127998705742746,4.163275991594664
AlexaWeatherBham1min0On16-7-2018Burst7Flow0,21,1.6942788790188406,2.5267261437597526,-0.5133435196044545,-1.8572140996479465,-1.4760671928911107,-0.5511051379918731
AlexaWeatherBham1min0On16-7-2018Burst8Flow0,21,-0.5133128182611588,-0.20376171800847837,0.35025036669676174,-0.4095118593168233,0.5308373939775191,-0.9688112254953831
AlexaWeatherBham1min0On16-7-2018Burst9Flow0,21,-0.4251397320457234,-0.08678688208089197,0.34827230870803033,-0.48461998241264376,0.238911524696577,-0.6271296813469776
AlexaWeatherBham1min0On16-7-2018Burst10Flow0,21,-0.3456438496303588,-0.1707957652220195,0.020030046850944883,0.22478535485711262,-0.19390014518153342,-0.4780230953189428
AlexaWeatherBham1min0On16-7-2018Burst11Flow0,21,-0.38109085620036104,-0.09033729468958766,0.27093906318058436,-0.363537330387632,0.14321392141572323,-0.4778616598287811
AlexaWeatherBham1min0On16-7-2018Burst12Flow0,21,-0.46995228443836773,-0.1999611330056191,0.23708967147864896,-0.20105280637253053,0.32901631701301637,-0.9758877726079385
AlexaWeatherBham1min0On16-7-2018Burst13Flow0,21,-0.44133755255051427,-0.13646556178003177,0.2713119401391628,-0.2902782414329445,0.21322489843671136,-0.7015698705021488
AlexaWeatherBham1min0On16-7-2018Burst14Flow0,21,-0.36808922039961617,-0.17230234933504548,0.011108277921742907,0.2445182395207934,-0.17095072088955768,-0.43766384615179216
AlexaWeatherBham1min0On16-7-2018Burst15Flow0,21,-0.3546148410476648,-0.17467797475042326,0.016087488214171837,0.2124696056210453,-0.15162995786278013,-0.591236467931058
AlexaWeatherBham1min0On16-7-2018Burst16Flow0,21,-0.4424966851221291,-0.09716662002631893,0.29112982181075,-0.4103468824422874,0.3037114328094566,-0.44635943112092175
AlexaWeatherBham1min0On16-7-2018Burst17Flow0,21,-0.5256572871506936,-0.1433162044496174,0.4947861804843587,-0.7300867012243056,0.6552376639233728,-0.8228701491506794
AlexaWeatherBham1min0On16-7-2018Burst18Flow0,21,-0.4380732861909774,-0.158066076269311,0.22570606748282235,-0.21297090703581079,0.21289896862868596,-0.8879479120667164
AlexaWeatherParis1min0On16-7-2018Burst0Flow0,24,-0.3372265787516764,-0.12612145063166336,0.011912674409877085,0.20248640099480086,-0.26183808674076253,-0.4511635314934777
AlexaWeatherParis1min0On16-7-2018Burst1Flow0,24,-0.48184051220273844,-0.1454529628310851,0.3240133072136104,-0.43892634684829296,0.44800021208240337,-0.7627158754127158
AlexaWeatherParis1min0On16-7-2018Burst2Flow0,24,-0.38277594974886153,-0.17018214235998072,0.1295911291469088,-0.048616643950364004,0.1081386743661509,-0.5444483190474648
AlexaWeatherParis1min0On16-7-2018Burst3Flow0,24,1.6397529609387211,2.5552727426367907,-0.47927342309169796,-1.8405007905820088,-1.6226162523042977,-0.23255446627216694
AlexaWeatherParis1min0On16-7-2018Burst4Flow0,24,1.7200543108310242,4.072435729390637,1.023731907639936,0.5392345033253556,-2.5004808107677188,-1.815602034905032
AlexaWeatherParis1min0On16-7-2018Burst5Flow0,24,-0.4594600619706341,-0.1750064402610395,0.28618190011233763,-0.3640921301624415,0.41982553975407366,-0.9304618534291139
AlexaWeatherParis1min0On16-7-2018Burst6Flow0,24,-0.3710452863338475,-0.16646621456587363,0.0379921736762007,0.11210134144543206,-0.013065551752665565,-0.5776686198820208
AlexaWeatherParis1min0On16-7-2018Burst7Flow0,24,-0.37767611250173416,-0.17075174926584416,0.09930558446785911,-0.01588774373555303,0.09997032154862832,-0.6649967208054886
AlexaWeatherParis1min0On16-7-2018Burst8Flow0,24,-0.4029865242041612,-0.055916756457990616,0.3598660365095945,-0.558207294465489,0.24205743817775577,-0.443427152906014
AlexaWeatherParis1min0On16-7-2018Burst9Flow0,24,-0.4879833172163114,-0.14886490880090134,0.35113475216444184,-0.52353598228471,0.545075307818208,-0.9351899304804348
AlexaWeatherParis1min0On16-7-2018Burst10Flow0,24,-0.3406031239712253,-0.12404664000985569,0.16839132527326978,-0.2616295850914191,0.1592525269485473,-0.5405997025062047
