AlexaConversion1burst11Flow1,5,0.0,1.0,0.3914335046378124,0.6305846710004867,0.7868136101649689,0.6208839518336934,0.3258192444202039,0.09888782530441802,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.32430555555555557,1.0,0.5
AlexaConversion1burst14Flow1,5,0.0,1.0,0.23091791729269262,0.41380200524538086,0.6309885168128424,0.4006566556394654,0.4577587879357201,0.188414226204256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04569444444444466,0.7644163150492268,0.64375
AlexaConversion1burst17Flow1,5,0.0,1.0,0.2962597001424857,0.5123891957995067,0.7001613112306713,0.49248906546354,0.388667374317567,0.13706195720123332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08041666666666675,0.9310829817158927,0.7625
AlexaConversion1burst2Flow1,5,0.0,1.0,0.24472325432789924,0.4339367602308906,0.6465782821834106,0.4205269729989221,0.4426188610590311,0.17632896258123232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0690277777777778,0.8424753867791839,0.60625
AlexaConversion1burst20Flow1,5,0.0,1.0,0.3268859236821527,0.5559894200030491,0.75240359391378,0.5681194888440497,0.3754871697526464,0.1257880550913676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10041666666666663,1.0,0.50625
AlexaConversion1burst24Flow1,5,0.0,1.0,0.4335077630601426,0.6745034920207348,0.8147232078234045,0.6654012104428375,0.3021822642757069,0.08701928529445585,0.0,0.0,0.0,0.0,0.0,0.0,0.06999999999999997,0.7161111111111113,1.0,0.45
AlexaConversion1burst26Flow1,5,0.0,1.0,0.25930686868066644,0.45161850460125497,0.65976092338904,0.43770443860439523,0.42943687759251475,0.16624650709258068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07180555555555558,0.8684950773558369,0.575
AlexaConversion1burst29Flow1,5,0.0,1.0,0.42817070410804814,0.6873598273486786,0.8279226082918865,0.6869917045986309,0.30188761591482355,0.085890235336919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8145833333333333,1.0,0.75
AlexaConversion1burst33Flow1,5,0.0,1.0,0.32728070833301776,0.5398666171252782,0.7178958217026372,0.5175576876847341,0.3684714792763952,0.12555661482274302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15694444444444444,1.0,0.53125
AlexaConversion1burst36Flow1,5,0.0,1.0,0.31217676273047273,0.5417974338517079,0.7355530133028879,0.5431351969446715,0.3799235793320233,0.12917056427375986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08180555555555569,1.0,0.63125
AlexaConversion1burst39Flow1,5,0.0,1.0,0.25320798889590784,0.45113388600406845,0.6651281678746291,0.44479664372242217,0.4325225615135074,0.1670082287726078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06750000000000003,0.8720112517580875,0.5875
AlexaConversion1burst42Flow1,5,0.0,1.0,0.3232821797249314,0.5525676942907395,0.7340795275455678,0.5409771743816084,0.36742867202058893,0.12220090313505885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10444444444444459,1.0,0.7
