AlexaWeatherBham1min0Burst0Flow0,21,-0.2271425217032268,-0.06120901152851188,-0.8173042069094963,0.9617622728968976,0.9717461916405433,-0.437357174376023,0.3679428397347909,1.888516524813739,0.2740984243338252,0.10950003312847682,-0.016940059234231166,-1.6495127191790857,1.0556224167719668,0.6128040129052975
AlexaWeatherBham1min0Burst1Flow0,21,-0.1369972598704509,-0.4448425293060364,0.27124756827878627,0.21457914673941905,-1.2147700856980386,-0.45592127995266596,1.0006531095560292,0.3630723740579172,1.2484862293646413,0.6952343049427202,-0.23645477077660307,-0.859602098264378,-0.4342508211048392,-1.0173004288441914
AlexaWeatherBham1min0Burst2Flow0,21,0.3518144469740922,0.817348369204944,2.4153827706703788,3.602637799355601,-1.040529892779196,0.6535986088604712,-0.38767795523961224,-0.08196980125278855,0.24766082485466628,-2.0662549487069954,-1.45160084252684,0.29790268021941513,0.3226089648819408,2.8101730739036572
AlexaWeatherBham1min0Burst3Flow0,21,0.3581152869343169,0.6047584769232559,0.9017020333178458,4.520121377855896,-0.9235962267094077,0.15602684209482826,-1.145777745046558,0.1935226327057216,-0.4457152666825493,-0.5090275945594462,-0.8992043029907381,-0.8656693566341956,-0.8183175639571427,2.443805307826718
AlexaWeatherBham1min0Burst4Flow0,21,-0.13454162979909082,0.17891330360130978,-0.2655271498791745,2.180093333833588,-0.2391377476988135,-1.4133888457292336,-0.6645952084298522,-0.5927789031657197,-0.5718709571142627,0.5392142329621419,-0.23888058036313006,1.0574534599866705,-1.2242536918480986,-0.8116310453446857
AlexaWeatherBham1min0Burst5Flow0,21,-0.030886320160335035,0.17158955737818077,-1.6876349132283692,2.7768106985534398,2.490839959410775,0.023081533428417764,5.578517291913339,-6.486087871545069,1.7774550709650423,-0.9774794948212066,-1.1413709921566462,1.632568063032402,-1.8747873547983058,-0.592633452874981
AlexaWeatherBham1min0Burst6Flow0,21,2.2341945653751445,2.0848157472064104,-1.2820014139601275,-2.8826686726669855,-2.2448427643005058,0.7743925285240102,4.953535241791614,1.6676239943452873,-2.8134075745325626,5.318010204829633,-1.385668365021117,-0.11377503534150005,-0.1952453006668151,2.2121482935587458
AlexaWeatherBham1min0Burst6Flow1,21,-2.666017040132755,-0.8577841145892101,4.5374013799896025,1.6080474752468847,4.872227331357309,3.9275736444769915,-5.263039490561057,-4.632688465739723,7.001999902715138,12.50437289771418,-2.6277825604918017,1.8514322076844694,2.8492353127028522,-0.8837365985708349
AlexaWeatherBham1min0Burst7Flow0,21,-0.2277935495760283,-0.3162535414404714,0.4471344262120466,0.7946076047872084,-1.6842455677257708,-1.5671919656222046,0.7473344578656694,-0.24015931327098303,0.9557965706684963,0.584716270118077,-0.2831230061156531,-1.059313588077296,-0.18604360235699477,-1.1873270800480586
AlexaWeatherBham1min0Burst8Flow0,21,-0.25969261049302284,-0.2817765845431607,0.2778061567738875,-0.5474287447041593,-0.7580216623450119,0.3850114741287313,0.09176418807121572,-0.26422953643277863,0.2558991385346483,-0.12305293225426225,0.06863613310444583,-0.023341743885099832,0.20445224420885028,0.5763411187939241
AlexaWeatherBham1min0Burst9Flow0,21,-0.2584120221453952,-0.0916970249555561,0.17769281032056058,0.37993596746667124,-0.7903140820591547,-0.8406644982225425,0.0006912386930391556,-0.12136307787105104,0.616918199966448,-0.5194773568737596,-0.30725981744857406,0.3069313707003316,1.1006745280897874,-0.07570533706126346
AlexaWeatherBham1min0Burst10Flow0,21,-0.14256344154001813,-0.23744156284972925,0.2516788724449884,-0.8378415160403888,-0.5714519741596109,0.892569825181648,-0.04467747721060706,-0.2513174116980546,0.5343171316255225,-0.21995415816433647,-0.027079357125206097,-0.1301992120851439,0.07784108234962916,-0.442296152346276
AlexaWeatherBham1min0Burst11Flow0,21,-0.3782428611736357,-0.09971026456721796,-0.1291352453239693,0.1560050884021397,-0.2701270575644003,-0.6110403006537646,-0.4542602273448005,0.07366346754802201,-0.3908041902040965,0.06665691910821891,-0.6776992957975577,1.0515544337714253,-0.3278179242607633,0.4656894806665497
AlexaWeatherBham1min0Burst12Flow0,21,-0.23548646331947573,-0.054261359025229286,0.15430663068729197,0.20494726000425714,-0.9533094569322598,-0.6418502977764079,-0.10239110226672181,-0.36019082375998396,0.5082258233553186,-0.20711761696683129,-0.4787172205935896,0.1476182673251177,0.4937048883654244,-0.0398360884785692
AlexaWeatherBham1min0Burst13Flow0,21,-0.23016786577235532,-0.09798257625160911,-0.5143409795049083,-0.4738944793190435,0.2062486353860654,0.6966371631811469,-0.9786899365663042,0.11485821185410927,-0.6249628671952603,0.2316970794383266,0.44776269689837855,0.5916427856746744,-1.2489821379797263,-0.6724829031209527
AlexaWeatherBham1min0Burst14Flow0,21,-0.24661352998631894,-0.36304110662899464,0.2167756971595977,-0.3772040625791319,-0.9151069308769768,-0.14125012981222576,0.21796932648382936,-0.23295135682358775,0.5460699214702038,0.030166217592720028,-0.1337710316552698,-0.307900597663026,-0.040605929743785706,-0.43070043382070894
AlexaWeatherBham1min0Burst15Flow0,21,-0.25047122414516937,-0.06852789280418801,-0.41919905431686777,0.7086136938986412,-0.13447673321769643,-0.6176335698868248,-0.7344164540970776,-0.06796096250659446,-0.8318362098572848,0.907481293218301,0.12364929042568179,0.29499406717466814,-0.9404935791345526,-0.10877995342294568
