GoogleWeatherLondon40sec0On17-7-2018Burst0Flow0,22,-0.34497291308934047,-0.05135161744807299,0.04750793979721534,-0.374375833435857,0.01185381070707726,0.12244111600034949,-0.1540532306980706,0.024910235202396852,-0.04574076666706707,-0.26178247027764234,-0.30724251053646834,-0.7062371224821536,0.2627556633113464,-0.16838870927360378,-0.21883214777917273,0.5690989790938393
GoogleWeatherLondon40sec0On17-7-2018Burst1Flow0,22,-0.36910290669975326,0.10254375004316896,0.0016337970972843962,-0.2190833156980613,0.06134330441905025,0.037486640253053434,-0.2517327682274718,0.11045426013505956,-0.0408639290304568,-0.19508203049576356,-0.030426210941142437,-1.061064502024732,0.5443493519166526,-0.3667931279478423,-0.5654745613332741,0.38961587195052677
GoogleWeatherLondon40sec0On17-7-2018Burst1Flow1,22,2.513374673130559,0.8680454950163086,-1.1034436691473757,-0.07138638162489619,-0.3029599705797799,-0.21677100351036738,0.5591652374437909,-4.225673332477173,-0.8568877866270532,0.31472771448782927,0.378729388825299,-0.7182969619893382,-2.544138340530881,-2.2723178198621254,-2.8550914182869143,-2.0108753991086084
GoogleWeatherLondon40sec0On17-7-2018Burst2Flow0,22,-0.3578930180988662,0.129657619292035,0.1301426337065268,0.03255333001668738,1.0846062640349179,-0.34081174628673677,-0.4073675489058496,-0.3107779864072519,1.4501396435263612,0.7587172021930376,-2.139205334388565,-0.3909348956324525,1.2631915148125765,0.10354048443988097,-1.1767311130797835,-0.7226539880668384
GoogleWeatherLondon40sec0On17-7-2018Burst3Flow0,22,-0.29205091020584223,-0.1017356737070763,0.058222904759486,-0.19128115880611446,-0.07499044582174892,0.2409356796383826,-0.14972354993703066,0.11333981918578122,0.10745072463614873,-0.20167316944421143,-0.17599519207862477,-0.5556835739206136,0.025414027005951065,-0.12267342481632282,-0.23618710455986938,0.6512180370161293
GoogleWeatherLondon40sec0On17-7-2018Burst4Flow0,22,-0.32096348236024547,0.14360701581250004,-0.034825798560845056,-0.12325499125693504,-0.1666231353588459,0.09024667831813964,-0.32590633595847324,0.10020524001673593,0.27706874292868156,-0.10663837868378212,-0.04184139164292308,-0.6084423100201014,0.2889108036869785,-0.2708954887418514,-0.6908471192581968,0.9019185679381797
GoogleWeatherLondon40sec0On17-7-2018Burst5Flow0,22,-0.2837749927554865,-0.13492014294947446,0.09114376124260591,-0.11715297070552885,0.007268088889048169,0.3914168042625996,-0.06923565228879403,0.18796811244954817,0.02886914547492215,-0.05927262684209178,-0.07786420934537482,-0.5592778688041123,0.08197376703706621,-0.004077221032862585,-0.025493755175611574,0.5101061180705623
GoogleWeatherLondon40sec0On17-7-2018Burst6Flow0,22,-0.33771274957329994,-0.010029929842374443,0.0395095465243649,-0.17941365139835425,0.0016601351531680708,0.1921901400361101,-0.19819620069462215,0.13181006461407013,0.039127272241279626,-0.11532059230127598,-0.10375339086028175,-0.7892602657913516,0.36003746394432645,-0.2300485519085568,-0.38257171948509494,0.6571186198315904
GoogleWeatherLondon40sec0On17-7-2018Burst7Flow0,22,-0.3070800767394433,-0.06465065851110316,0.04342938606092183,-0.20476206481440745,-0.08473191326868229,0.22197279787800445,-0.18152674016299214,0.10970472950149622,0.12498051131331078,-0.18174309912016667,-0.19511659696296627,-0.6742560345499374,0.17086867474218503,-0.18674960680023373,-0.38044513901940213,0.791724017706006
GoogleWeatherLondon40sec0On17-7-2018Burst8Flow0,22,-0.2869904930364459,0.15887720093817947,-0.06986149649994142,-0.176865736006412,-0.24511403503047824,-0.10302617071554022,-0.5031323593979024,-0.0493374010740532,0.4671821834082508,-0.25650771465657785,-0.07741981632159753,0.3241626193344543,0.11768625072063932,-0.22793417022722456,-0.96179738785729,0.7506594403336425
GoogleWeatherLondon40sec0On17-7-2018Burst9Flow0,22,-0.35186758266950285,0.1128695155618579,0.000995298616662443,-0.21543031307907176,0.03155194908937062,0.06721125152305385,-0.19660136013384122,0.07855983543930817,-0.07849713301991881,-0.1403042913976124,-0.039245545978247184,-0.9819856266414939,0.548623341743834,-0.22556990741959107,-0.3667540770720689,0.31406467279078626
GoogleWeatherLondon40sec0On17-7-2018Burst10Flow0,22,-0.31810200566806396,0.02361850233663329,0.002854861873924188,-0.30000518293736445,-0.10258823880591598,0.08231936307213615,-0.24531026074846563,0.029974341712238808,0.13433619549749504,-0.24809342535259418,-0.24732976110874583,-0.6892114216910789,0.22160680493531018,-0.2486739372070756,-0.4761319815112387,0.8375368703987021
GoogleWeatherLondon40sec0On17-7-2018Burst11Flow0,22,-0.3016688308526149,0.2730148236722996,-0.08803183831459936,-0.022413855033994262,-0.2188722823903688,-0.019012071612624193,-0.5955466696823596,0.07224494736078055,0.6833560070674276,-0.04886818979673323,0.17167186773115817,0.4175936500816576,0.014146730218330222,-0.324614442034388,-1.3107697165053391,0.9062720064339916
GoogleWeatherLondon40sec0On17-7-2018Burst12Flow0,22,-0.32819393095529165,0.11676102173772236,-0.020997500640659774,-0.2059509453636166,-0.11876719843779444,0.022912720497239625,-0.264256675319457,0.10117135540425802,0.12287323449076848,-0.17925674928332003,-0.12707138617347052,-0.8352481975815637,0.31556597996641156,-0.18565384742917793,-0.36493890492785075,0.7052980740752318
GoogleWeatherLondon40sec0On17-7-2018Burst13Flow0,22,-0.3005350551102676,-0.04147638122069848,0.03522077756629602,-0.17715263294597672,-0.10610385441424136,0.23060659232804967,-0.18636499853973995,0.08747228365180625,0.1655713412052107,-0.10722967412635453,-0.16902983614228392,-0.6234885318601738,0.13402345844532382,-0.15180780305371286,-0.30961994818924016,0.8278343576796775
