GoogleLightsBrightDim30sec0On11-7-2018Burst0Flow0,10,-0.2805669539114767,0.09495731020122705,-0.4945111187588687,0.3709576437774526,-0.13168011479746555,-0.07460920848661107,-0.2884462434119867,0.45713002397525393,-0.1267129294917864,0.24862418436661954,-0.2898751529103371,-0.0607295982720832,-0.084435537432952,-0.06465283494889028,0.5450711258530162,-0.28407859800442675,0.16763712709743894,-0.027206629524443252
GoogleLightsBrightDim30sec0On11-7-2018Burst1Flow0,10,-0.35094722289862385,0.09697820684497763,-0.45597220313370895,0.28796739727642584,0.06050673266452062,-0.15500093284054345,-0.31193283359150553,0.2654709692436558,-0.1927212378790268,-0.02891875038571099,-0.15087567317448355,-0.0877718068990481,-0.035791160362758964,0.1651396209267818,0.5583463805780359,-0.46363846271083825,0.09999985016690441,-0.1200990766067262
GoogleLightsBrightDim30sec0On11-7-2018Burst1Flow1,10,2.2106237838965854,-0.45981691203205766,-0.23683014848284042,0.18236678002234474,-0.3505747670011437,-0.3985090592305405,2.0992801219118404,-0.1147202506452486,0.16911146194469825,-0.26745055448565735,-0.24399724555255467,-0.016739486303058757,-0.4414152292933322,-0.40056883889887374,-0.1287309113302012,0.4023414767059761,0.7224721594150622,0.16254836491645894
GoogleLightsBrightDim30sec0On11-7-2018Burst2Flow0,10,-0.2599095277569047,0.05984095118612812,-0.5202455132627857,0.38263354802524907,-0.20962617593507474,0.025796754993641154,-0.22471784146917317,0.501219001425256,-0.05686623053516779,0.2940905132138992,-0.20249178698137002,-0.1056834735646472,-0.10814242919476588,0.03825473722360627,0.5160429770296202,-0.24086444438825938,-0.0397254387164512,-0.06190485252521797
GoogleLightsBrightDim30sec0On11-7-2018Burst3Flow0,10,-0.34537510286420037,-0.1661360328403824,-0.32849473401296597,0.3137493093333913,-0.23344960588319189,-0.1030469649090078,-0.38981402860403996,0.20275033251689334,-0.02853875247590735,0.12345162633847889,-0.07462238584671774,-0.08750178268186184,-0.055256485831190805,-0.2760896558650439,0.039988697222333336,-0.07338083265207837,0.18239807799306496,0.06335312769659857
GoogleLightsBrightDim30sec0On11-7-2018Burst4Flow0,10,-0.2836065561143575,-0.089978258121312,-0.4840068441594481,0.3855541641328109,-0.20447389187375734,-0.013471947160236065,-0.30103429999317516,0.49746035965403,-0.1706853105029001,0.1960355307161449,-0.07222537370468245,-0.16487128421759203,-0.08047792326699156,0.027467600375769476,0.4743920965146839,-0.40675573639537815,0.016648148595306004,0.007337705846056496
GoogleLightsBrightDim30sec0On11-7-2018Burst5Flow0,10,-0.31455824290357837,-0.13534498591704983,-0.4956633944317288,0.38438729503231284,-0.17744991909907068,-0.0989098387145346,-0.3409325055901656,0.39396575903206504,-0.16840951933616308,0.09165953861930949,0.007675483271714552,-0.20406830749988675,-0.04386524997352731,0.08980524916620627,0.4598067339064304,-0.633470973338811,0.058162990750366954,0.005789413183105538
GoogleLightsBrightDim30sec0On11-7-2018Burst6Flow0,10,-0.32533493536187386,0.05849319555422367,-0.4319013704857298,0.2950568800504917,0.017445256112614476,-0.10456600179918596,-0.2776794292584947,0.308581052741859,-0.17928745758447123,0.010524924627606933,-0.1524632333632843,-0.07697255316294606,-0.0671979806160429,0.17454741498999193,0.5547833009361809,-0.41789771385945684,0.10907414898097124,-0.131844976536073
GoogleLightsBrightDim30sec0On11-7-2018Burst7Flow0,10,-0.4443339697959242,-0.08357766627893114,-0.07833822983956164,0.10571616065061439,-0.06076647016223431,-0.23359018272432902,-0.4501382466433273,-0.63795665298015,0.2529452527289165,-0.2752639245355545,-0.11033623930609832,0.290196450225367,0.14623608971496949,-0.6897397330634356,-1.23514238163644,0.9853913180173688,0.27691264925767456,0.14059155562755107
GoogleLightsBrightDim30sec0On11-7-2018Burst8Flow0,10,1.6319241715982618,1.2307597782624886,-0.05509957546768935,-0.8510920921807528,0.988983021916969,-0.19052070057581033,1.6757354878927524,0.12685000654626727,1.1319516365452942,-0.25447014736319706,2.03264055551463,-2.0167986793314805,-1.5197038039221102,-1.4528602539160416,-0.4484064688260135,-1.1399282550743413,1.0269665652614866,0.6238603305152467
