GoogleWeatherLondon40sec0On17-7-2018Burst0Flow0,22,-0.2948662732610068,0.11287166450033685,-0.2916108178027644,0.07954830440913813,-0.06989185393000676,0.5226145465111758,-0.1861726500262406,-0.4707307445961049
GoogleWeatherLondon40sec0On17-7-2018Burst1Flow0,22,-0.29268498761098,0.11165950098695768,-0.2804746716930611,0.0746425725439723,-0.06716559441383252,0.521267515056401,-0.1913975256400291,-0.5078718415508819
GoogleWeatherLondon40sec0On17-7-2018Burst1Flow1,22,3.0825116313561454,-1.0648266364951582,1.2903689332195896,-1.1655309109203174,1.5651368410637256,0.28421353024397383,-2.8854075192652227,-0.18068075417140034
GoogleWeatherLondon40sec0On17-7-2018Burst2Flow0,22,-0.2712042947385615,1.269002030852149,0.9283807372382709,-0.6290837652380818,-2.4851554175621295,0.3296663665281054,-0.0706316857371239,0.44724436722383126
GoogleWeatherLondon40sec0On17-7-2018Burst3Flow0,22,-0.2882365388392761,0.047169333499674254,-0.24454812881679808,0.0901797706418066,-0.040008011022077,0.4577729340084937,-0.19852769038537865,-0.23197612342748203
GoogleWeatherLondon40sec0On17-7-2018Burst4Flow0,22,-0.26410807829846017,-0.00033742804442171785,-0.16199043108303618,0.07234657233082921,-0.009301705244985456,0.3013766022683854,-0.1646160060219095,-0.14946434046925824
GoogleWeatherLondon40sec0On17-7-2018Burst5Flow0,22,-0.2945276351313725,0.12015917015826963,-0.3044751107832702,0.08128166743746652,-0.07353410039805121,0.5244099463384647,-0.1801147084980683,-0.4597440187105335
GoogleWeatherLondon40sec0On17-7-2018Burst6Flow0,22,-0.30310560082481075,0.10522085855247587,-0.25801595012080386,0.07149537994591916,-0.0666234773219722,0.5162701512835546,-0.19216212200644942,-0.5634502123939406
GoogleWeatherLondon40sec0On17-7-2018Burst7Flow0,22,-0.2927242040437052,0.06078537120783536,-0.2516322915566034,0.08744837849555472,-0.048127382403077235,0.5074205879541296,-0.21655965570484959,-0.33992355043032957
GoogleWeatherLondon40sec0On17-7-2018Burst8Flow0,22,-0.1846644489726896,-0.136286885832264,0.06785219271041111,0.024675935547404434,0.09023291395123337,-0.5967636142860564,0.1978846986118896,0.662952129847023
GoogleWeatherLondon40sec0On17-7-2018Burst9Flow0,22,-0.285117502770175,0.11586183377466804,-0.26437115234526337,0.06295584581130745,-0.06859759496487275,0.5166218119519539,-0.1948300514388677,-0.605693056210383
GoogleWeatherLondon40sec0On17-7-2018Burst10Flow0,22,-0.26580994939745506,0.044678471492954064,-0.2201169704559866,0.07414573364291757,-0.03305830034810799,0.4512469897376917,-0.21367753162227637,-0.3320790052913431
GoogleWeatherLondon40sec0On17-7-2018Burst11Flow0,22,-0.17716373886520623,-0.1531594900486654,0.06705027125292064,0.03247296579884373,0.10333255924414862,-0.7426674173274216,0.27172666265355977,0.9482270036119835
GoogleWeatherLondon40sec0On17-7-2018Burst12Flow0,22,-0.2755765535550009,0.04809634656419327,-0.21841751221436256,0.07419530581949049,-0.0381202032988431,0.5004186221940783,-0.2367518636019625,-0.4181900061925084
GoogleWeatherLondon40sec0On17-7-2018Burst13Flow0,22,-0.28879701204147734,0.04768825734481937,-0.22339873622397094,0.08056453797937506,-0.04126199582885315,0.4999661013014111,-0.22888172775570603,-0.38786933593132
GoogleWeatherLondon40sec0On17-7-2018Burst14Flow0,22,-0.28031460820774734,0.050589371051956586,-0.21183747985192627,0.07156529822815012,-0.040912435039482026,0.49761671173853383,-0.23275094031635365,-0.4628492761373685
GoogleWeatherLondon40sec0On17-7-2018Burst15Flow0,22,-0.28453556445845307,0.09383898991696343,-0.27979405585939476,0.08058663719296476,-0.06060652082751863,0.5161310194483069,-0.20063292906510788,-0.41875137312133964
GoogleWeatherLondon40sec0On17-7-2018Burst16Flow0,22,-0.23326250580206823,-0.0398269504785435,-0.0932448649668851,0.05594563242626187,0.023403744118021364,-0.03614073452968874,-0.01821288390826398,0.1692153955422451
GoogleWeatherLondon40sec0On17-7-2018Burst17Flow0,22,-0.3015700154433183,0.06054053066897116,-0.24591483721338905,0.0877198529607916,-0.05141025370078717,0.5047087203600709,-0.21138505815164163,-0.36538354800813444
GoogleWeatherLondon40sec0On17-7-2018Burst18Flow0,22,-0.14995839346037412,-0.2196757187243869,0.18134230699326678,0.010421195067473847,0.14535097818025744,-1.0063314726353474,0.3497315371030045,1.1258163287138152
GoogleWeatherLondon40sec0On17-7-2018Burst19Flow0,22,-0.21455544415786115,-0.10301136520382188,-0.015038672906412351,0.05109300853536082,0.06285681559670578,-0.38909447232613614,0.12891451754942487,0.6051236860260523
GoogleWeatherLondon40sec0On17-7-2018Burst20Flow0,22,-0.2711712822581184,0.03688127755352812,-0.21057409280859324,0.0755252371067393,-0.031929016080469344,0.44958476762100913,-0.2160405608228472,-0.33118381339825115
GoogleWeatherLondon40sec0On17-7-2018Burst21Flow0,22,-0.15705286144020075,-0.5516726732166183,0.09705910481995535,0.2657890633512676,0.13301724926550748,-1.0567427787217387,0.5706407039628776,1.2198399115021281
GoogleWeatherLondon40sec0On17-7-2018Burst22Flow0,22,-0.15772945490542006,-0.1929583377585987,0.15478283844698218,0.010359227578097058,0.1305177924780657,-0.9458986930526497,0.33873006100040054,1.0188031564597444
GoogleWeatherLondon40sec0On17-7-2018Burst23Flow0,22,-0.1003526221470666,-0.6634812722271928,0.10764406016181086,0.31653143585007315,0.16251428124465145,-1.3615514786284357,0.7537934492862582,1.5626394416810072
