AlexaConversion1burst11Flow1,5,-0.2791390878084772,0.19977408218892265,0.10827756197920349,-1.1904941193296572,-0.22424096180006486,0.28031247985751195,0.14985687390166455,-0.6241442867005628,0.4973674616483542,0.5575475943897732,-0.16435591701420374,0.0573110443255817
AlexaConversion1burst14Flow1,5,-0.07977710576024487,-0.47983422653993235,-0.7739369467365557,-0.693235082893161,-0.2814364755278324,1.0881040685558663,0.23417939200874538,0.40780130583688584,0.17123872873935034,1.708533187918053,-0.38350807410454846,0.3248114393160334
AlexaConversion1burst17Flow1,5,-0.14674890517572217,-0.4056371666995863,-1.5905145410107469,-0.7568392645335896,-0.7515083136522499,0.811617730869561,-0.3068413086166515,0.8981853257472304,-0.09047235073907473,0.9127755563373707,-0.1336017294351712,0.5161702777919696
AlexaConversion1burst2Flow1,5,-0.11991681621221793,-0.38615782546509886,-0.5214728011812833,-0.8098085177264503,-0.30489539173086305,0.8868478601896098,0.3132391747923718,0.12165581744270554,0.3666077335935784,1.370437736222762,-0.4637398331131832,0.07575663739727974
AlexaConversion1burst20Flow1,5,-0.18639804292523404,-0.020299119491215847,-0.28445543232796267,-1.1831893917308334,5.327433157044032e-05,0.8840744928084573,-0.00967878961619742,-0.23464590834390822,0.6995695972669798,1.1276966536179829,0.6071750022035878,-0.037164646850798705
AlexaConversion1burst24Flow1,5,-0.3286889209992874,0.39829783755294307,0.1591044910079132,-1.1258122427397128,-0.17260730423970183,-0.07109067189729022,-0.052386286698762725,-0.7293491504777357,0.04389103129667474,0.4356037487126577,0.08337449944098549,0.6410746246701418
AlexaConversion1burst26Flow1,5,-0.10697688651543559,-0.3827387456984072,-0.7385540925027448,-0.7775453391010422,-0.35244447317549077,0.6115856140277941,0.13662563039497982,0.4621053905824747,0.2721112275206494,1.0797278039398557,-0.11496448163717543,0.2646991126535687
AlexaConversion1burst29Flow1,5,-0.36073661418145797,0.1902258549657552,-1.1555585960352048,-1.1553374175523907,-0.8576530719413809,0.6060956683719042,-0.4120554332049041,0.005123020631293061,-0.4098050839267034,1.2328150257679338,-0.6553588921029082,1.0647776438687144
AlexaConversion1burst33Flow1,5,-0.15271668043940345,-0.11461072003336864,-0.23628099558748544,-1.1390945438453584,-0.2925218007276054,0.5751078942556829,0.2637420996189403,-0.053323016860705306,0.6012912807202315,1.0437978768581058,-0.2202864446896898,0.014033629119574974
AlexaConversion1burst36Flow1,5,-0.21541486294568984,-0.2993457984220948,-0.9971715923482457,-0.75458755703991,-0.7778724000193834,-0.3245974078536929,-0.4203924776567787,0.762934423998302,0.2508445038858616,-1.6292795777108064,0.5667109796829847,-0.2491908695304435
AlexaConversion1burst39Flow1,5,-0.13340916415987816,-0.4544585529558297,-0.6611051622262447,-0.5650698837838176,-0.5662646818605571,-0.06517177108684377,-0.1473817340350454,0.593112285489822,0.18996956490051417,-1.3260876971559097,0.3312025472800779,-0.22803255852880294
AlexaConversion1burst42Flow1,5,-0.22670693772908188,-0.2658476243739855,-1.4890580565933407,-0.6065523401432461,-1.03781974434337,-0.39620377757389674,-0.7721213536463196,1.3570127898844018,-0.13700432330614534,-1.6421479021283085,0.09804186136854243,0.3319010538867191
AlexaConversion1burst46Flow1,5,-0.1692685702246558,-0.1528563733290474,-0.45972767376518514,-1.173624609898084,-0.18157179818335478,0.8575829779017168,0.08338277093497468,0.06324893485047771,0.7268936546709702,1.2207070854878037,0.39749752651177467,-0.15652294096625127
AlexaConversion1burst48Flow1,5,-0.19933161581640538,-0.09372296151675832,-0.8466726133851801,-1.2493116450920856,-0.4911823112114178,0.5729191312722067,-0.11705918254942137,0.47260607027826224,0.6205233500164646,1.038806464840542,0.23241930564614674,0.055068142930345974
AlexaConversion1burst5Flow1,5,-0.33267543696419793,0.16690810824291363,-1.4288536072195692,-1.1178037454373841,-0.9091740416194393,0.34891214011616006,-0.6401934665825421,0.5156111023932844,-0.45630831286453855,0.9622642332963529,-0.30216439027978814,1.2134031116899715
AlexaConversion1burst53Flow1,5,-0.08559536280948982,-0.5598225837730332,-1.0964213761440802,-0.5607034049285693,-0.4960658941339197,0.7093145427528537,0.020482614927569996,0.6383101599361782,-0.017776960785455303,0.7174278726591402,0.03953467535696111,0.317123405844424
AlexaConversion1burst56Flow1,5,-0.3593287261447134,0.06378517206720609,-1.4844178858412629,-0.7175912131699415,-1.2213660701655595,-0.646548964332809,-0.980111626662966,0.9135023761461121,-0.6741294485979833,-1.7509987892344228,-0.053849832689127276,0.8692839312065717
AlexaConversion1burst59Flow1,5,-0.18713362040570547,-0.08964966334660736,-0.2929760487168595,-1.1766019630304727,-0.1744184238083253,0.7800870481895746,0.1319854066135939,-0.14854358699195336,0.7306172366174672,1.0679088920066302,0.22468857911182513,-0.18447271453128664
AlexaConversion1burst61Flow1,5,-0.2959416050127557,0.04130636425953801,-0.15601820835927757,-0.7414488425666459,-0.8089216810778455,-1.1922116545451484,-0.29191993479563905,0.26857266901680116,0.21621658682712852,-2.646498789827256,-0.1144358312972572,-0.18276164146145493
AlexaConversion1burst64Flow1,5,-0.0669075470008583,-0.4817013559191188,-0.8169538942962822,-0.7204067056948685,-0.31387526501874957,0.8362972247173163,0.22518085006335922,0.39334276508153837,0.18918175470184498,1.384305283247511,-0.10801492136411456,0.2706344897121258
AlexaConversion1burst67Flow1,5,-0.35672367869688176,0.0007304976173698704,-1.5030908684221824,-0.7695436160414311,-1.1492713312070202,-0.3900232009397557,-0.9229306172583547,0.8500260648564737,-0.5257634065902037,-1.541880604416145,0.12522044161893475,0.6629366736318983
AlexaConversion1burst71Flow1,5,-0.15378465928016263,-0.16886332485129552,-0.36948364562203106,-1.0630176668098537,-0.1641933326084228,0.8014408328358933,0.1660972585643074,-0.0100747991862648,0.588642267121333,1.2080413220659292,0.11443027957217795,-0.0023726475322616535
AlexaConversion1burst75Flow1,5,-0.2906034077153389,0.19072457965691883,0.1123048170998318,-1.1454164674018275,-0.49926601800274983,-0.19553343137717105,0.1534448011679366,-0.3977296422268315,0.4281368074376007,0.01107347815095322,-0.5549204326334153,0.10009927081003325
AlexaConversion1burst77Flow1,5,-0.1404492196640867,-0.3960544735864581,-0.6149854818997593,-0.776011649208045,-0.5371430914218863,0.1368518150502424,-0.07700523204920041,0.4555805445508785,0.4086655436859037,-0.8712854049259803,0.4250598335768574,-0.323295514607833
AlexaConversion1burst8Flow1,5,-0.19335090098769017,-0.017056321145865493,0.06724710172198688,-1.0242517708706504,-0.010409990476261196,0.7471494094953341,0.2554381686477902,-0.6416605186709226,0.5666469200370889,0.9347362003660167,-0.13198293601292221,-0.018816352277390473
AlexaDayofWeek1burst10Flow1,6,-0.1397688500577761,-0.32957570992568086,-0.6941041207995039,-1.0135102336305573,-0.3500435105145868,0.9214110207292867,0.1759731713841726,0.23381530776305387,0.5538056829362275,1.3940989495329277,0.008261911343395734,-0.09262583582202533
AlexaDayofWeek1burst101Flow1,6,-0.22020719400588473,-0.047226244968699045,-0.32440996123766147,-1.18823356844721,-0.4845043611539838,0.42871784344714375,0.16839989999679097,-0.05468647079013027,0.6668647488041242,0.7289120745165673,-0.4163607849019622,-0.12233587615650775
AlexaDayofWeek1burst103Flow1,6,-0.18346927813640157,-0.14205107144701867,-0.14841216846915983,-1.1516879690266435,-0.2280271429201565,0.6192101129256434,0.3094165242857434,-0.2524590022565588,0.7990832091393995,0.9104576288923488,0.021025401102083015,-0.37037105334275194
AlexaDayofWeek1burst106Flow1,6,-0.1739814872664824,-0.24516119474467027,-0.08201975898505938,-0.9048909248364395,-0.3832111215147188,0.173763473290769,0.2945826714975645,-0.14861676726331496,0.603086127117313,-0.1676649681849052,-0.1484520310533098,-0.3863696853616131
AlexaDayofWeek1burst111Flow1,6,-0.6900375410184547,0.8322148285376811,4.5634565064596515,1.2638705382718594,1.1533935526318402,3.528501542409512,-3.573124193155148,5.298685726733429,0.6522152306571797,-0.4851899122174039,-0.19281352866928048,0.0619553752080402
AlexaDayofWeek1burst111Flow2,6,-0.16669561357575802,-0.3016700930543497,-0.3724441453451061,-0.6795976164357429,-0.5830250445393443,-0.08300575937358648,-0.06874559912111088,0.3502645594833169,0.2675950719096514,-1.224076506864829,-0.09163562715884427,-0.18104804225750454
AlexaDayofWeek1burst115Flow1,6,0.0558480170787619,-1.1785997737479952,-1.4577274907688758,0.7133086639161959,-0.23197971846262444,0.658485733726352,-0.10786991939178778,1.2230367895840148,-1.2055064553101125,0.17798038299744767,0.5243982650054764,0.7836786680900111
AlexaDayofWeek1burst13Flow1,6,0.05542230722715135,-1.1807513713490037,-1.4291439159339518,0.7228684239002449,-0.29582773605449914,0.919418943172375,-0.01357513707920173,1.1420214241845266,-1.349295912992793,0.33480779080482115,0.09003298470596598,0.8898806470787617
AlexaDayofWeek1burst15Flow1,6,-0.25338049868963886,-0.17799790873230573,-0.2383263177972004,-0.803539083013509,-0.6871014880552049,-0.4581961651535939,-0.0871197771794516,0.0680409374115626,0.44710167530779693,-1.9907517029516995,0.03674137851340499,-0.571696299403477
AlexaDayofWeek1burst19Flow1,6,-0.19877856224731763,-0.14568898371919814,-0.0034059586782801553,-0.8969132051939339,-0.45854343860138147,-0.14988843860356107,0.18792330557934847,-0.09410005474130013,0.5509563915421857,-0.7090890537713493,-0.2056965617441213,-0.322298000256304
AlexaDayofWeek1burst22Flow1,6,-0.23308842881626163,-0.14654043594628954,0.1198640568203801,-0.7658708555051992,-0.607460143592907,-0.6405380684530444,-0.023844451910015284,0.047510209129780705,0.546850901836789,-2.2295710798773603,-0.07750249986254194,-0.5973971254287018
AlexaDayofWeek1burst24Flow1,6,-0.13455787461245475,-0.30218678713294644,-0.63992125475688,-0.9476679499012138,-0.34925448669012815,0.6280953640473261,0.15512511731215,0.3093193182160163,0.4812161953785339,1.058688626801574,-0.02191716477616281,0.01769151085310903
AlexaDayofWeek1burst26Flow1,6,0.03509982800858266,-1.0968051630260964,-1.3788095894415018,0.5837987793104324,-0.31904701970375754,0.8520756259817597,-0.013083375504736415,1.0939297059967024,-1.2403809218418067,0.22113147524587096,0.11640871426038212,0.8839754109101507
AlexaDayofWeek1burst29Flow1,6,-0.26442638502003907,-0.14677894481402584,-0.26156901334343335,-0.719841927769911,-0.7119761206497475,-0.7984965359835938,-0.3068742040874468,0.12747558450830532,0.5361091730363928,-2.146607355480111,0.008229089314706605,-0.4926511704139815
AlexaDayofWeek1burst3Flow1,6,-0.22729793776494406,-0.22279461944627998,-0.5923527782220269,-0.8409081428477594,-0.6540073777285242,-0.45806746492444,-0.27067486084884435,0.4794869175733304,0.44171035405222103,-1.82112223894955,0.6530026376485119,-0.46547986997606533
AlexaDayofWeek1burst32Flow1,6,-0.15614370846059966,-0.19844274042802862,-0.2524739872271203,-1.1094432932943767,-0.2056286703873804,0.5940096299780984,0.31022499489305416,-0.026401409701730008,0.7288666545493371,1.0561864110902892,0.1514377709267674,-0.21948272307444425
